"Id","ActivityDate","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories"
"1503960366","4/7/2016","10198.0","6.44000005722046","6.44000005722046","0.0","1.20000004768372","0.790000021457672","4.4499998092651385","0.0","17.0","20.0","195.0","1208.0","1755.0"
"1503960366","4/8/2016","12521.0","7.94000005722046","7.94000005722046","0.0","3.30999994277954","0.8999999761581421","3.74000000953674","0.0","46.0","22.0","212.0","1160.0","1895.0"
"1503960366","4/9/2016","12432.0","8.10000038146973","8.10000038146973","0.0","2.58999991416931","0.5899999737739561","4.92000007629395","0.0","32.0","15.0","248.0","738.0","1883.0"
"1503960366","4/10/2016","10057.0","6.98000001907349","6.98000001907349","0.0","4.0","0.490000009536743","2.4800000190734903","0.0","44.0","13.0","168.0","737.0","1755.0"
"1503960366","4/11/2016","10990.0","7.260000228881839","7.260000228881839","0.0","2.03999996185303","0.569999992847443","4.65000009536743","0.0","26.0","14.0","216.0","855.0","1811.0"
"1503960366","4/12/2016","224.0","0.14000000059604598","0.14000000059604598","0.0","0.0","0.0","0.129999995231628","0.0","0.0","0.0","9.0","32.0","50.0"
"1624580081","3/25/2016","1810.0","1.17999994754791","1.17999994754791","0.0","0.0","0.0","1.12999999523163","0.00999999977648258","0.0","0.0","121.0","1319.0","1373.0"
"1624580081","3/26/2016","815.0","0.5299999713897711","0.5299999713897711","0.0","0.0","0.0","0.5299999713897711","0.0","0.0","0.0","47.0","1393.0","1264.0"
"1624580081","3/27/2016","1985.0","1.28999996185303","1.28999996185303","0.0","0.0","0.0","1.27999997138977","0.00999999977648258","0.0","0.0","112.0","1328.0","1350.0"
"1624580081","3/28/2016","1905.0","1.24000000953674","1.24000000953674","0.0","0.0","0.0","1.24000000953674","0.0","0.0","0.0","95.0","1345.0","1342.0"
"1624580081","3/29/2016","1552.0","1.00999999046326","1.00999999046326","0.0","0.0","0.0","1.0","0.0","0.0","0.0","66.0","1374.0","1300.0"
"1624580081","3/30/2016","1675.0","1.0900000333786","1.0900000333786","0.0","0.0","0.0","1.0900000333786","0.0","0.0","0.0","84.0","1356.0","1313.0"
"1624580081","3/31/2016","4506.0","2.9300000667572004","2.9300000667572004","0.0","0.509999990463257","0.270000010728836","2.15000009536743","0.00999999977648258","7.0","4.0","144.0","1285.0","1498.0"
"1624580081","4/1/2016","9218.0","5.9899997711181605","5.9899997711181605","0.0","0.0","0.0","5.96999979019165","0.00999999977648258","0.0","0.0","221.0","1219.0","1541.0"
"1624580081","4/2/2016","1556.0","1.00999999046326","1.00999999046326","0.0","0.0","0.0","1.00999999046326","0.00999999977648258","0.0","0.0","88.0","1352.0","1327.0"
"1624580081","4/3/2016","2910.0","1.88999998569489","1.88999998569489","0.0","0.0","0.0","1.87999999523163","0.00999999977648258","0.0","0.0","157.0","1283.0","1452.0"
"1624580081","4/4/2016","18464.0","12.0","12.0","0.0","0.0","0.0","12.0","0.0","0.0","0.0","270.0","1170.0","1574.0"
"1624580081","4/5/2016","1335.0","0.870000004768372","0.870000004768372","0.0","0.0","0.0","0.870000004768372","0.0","0.0","0.0","74.0","1366.0","1308.0"
"1624580081","4/6/2016","1004.0","0.6499999761581421","0.6499999761581421","0.0","0.0","0.0","0.6499999761581421","0.0","0.0","0.0","55.0","1385.0","1276.0"
"1624580081","4/7/2016","1111.0","0.720000028610229","0.720000028610229","0.0","0.0","0.0","0.720000028610229","0.0","0.0","0.0","54.0","1386.0","1278.0"
"1624580081","4/8/2016","6344.0","4.11999988555908","4.11999988555908","0.0","0.0","0.0","4.099999904632569","0.0","0.0","0.0","143.0","1297.0","1409.0"
"1624580081","4/9/2016","3572.0","2.3199999332428","2.3199999332428","0.0","0.0","0.0","2.2899999618530296","0.0299999993294477","0.0","0.0","122.0","1318.0","1370.0"
"1624580081","4/10/2016","3910.0","2.5399999618530296","2.5399999618530296","0.0","0.4699999988079071","0.25","1.80999994277954","0.00999999977648258","7.0","7.0","186.0","1240.0","1555.0"
"1624580081","4/11/2016","10000.0","6.5","6.5","0.0","0.0","0.0","6.5","0.0","0.0","0.0","172.0","1268.0","1469.0"
"1624580081","4/12/2016","6627.0","4.30999994277954","4.30999994277954","0.0","0.0","0.0","4.30999994277954","0.0","0.0","0.0","89.0","604.0","706.0"
"1644430081","4/1/2016","4636.0","3.41000008583069","3.41000008583069","0.0","0.0","0.779999971389771","2.5999999046325697","0.0299999993294477","0.0","16.0","586.0","838.0","3323.0"
"1644430081","4/2/2016","20237.0","14.710000038147","14.710000038147","0.0","2.5699999332428","6.400000095367429","5.73000001907349","0.00999999977648258","34.0","141.0","347.0","918.0","4029.0"
"1644430081","4/3/2016","12912.0","9.40999984741211","9.40999984741211","0.0","4.82999992370605","0.769999980926514","3.7899999618530296","0.0299999993294477","59.0","16.0","283.0","1082.0","3436.0"
"1644430081","4/4/2016","2819.0","2.04999995231628","2.04999995231628","0.0","0.3100000023841861","0.170000001788139","1.55999994277954","0.00999999977648258","4.0","4.0","87.0","1345.0","2444.0"
"1644430081","4/5/2016","9921.0","7.21000003814697","7.21000003814697","0.0","0.34000000357627896","1.51999998092651","5.3600001335144","0.0","5.0","35.0","219.0","1181.0","3098.0"
"1644430081","4/6/2016","8046.0","5.849999904632571","5.849999904632571","0.0","1.28999996185303","2.11999988555908","2.4500000476837203","0.0","18.0","41.0","137.0","1244.0","2925.0"
"1644430081","4/7/2016","11166.0","8.11999988555908","8.11999988555908","0.0","0.209999993443489","2.41000008583069","5.5","0.0","3.0","58.0","230.0","1149.0","3202.0"
"1644430081","4/8/2016","7842.0","5.699999809265139","5.699999809265139","0.0","0.479999989271164","2.41000008583069","2.80999994277954","0.0","7.0","43.0","161.0","1229.0","2928.0"
"1644430081","4/9/2016","13840.0","10.0600004196167","10.0600004196167","0.0","1.30999994277954","3.72000002861023","5.03000020980835","0.0","18.0","81.0","192.0","1149.0","3290.0"
"1644430081","4/10/2016","1329.0","0.970000028610229","0.970000028610229","0.0","0.0","0.0","0.970000028610229","0.0","0.0","0.0","35.0","207.0","489.0"
"1844505072","4/1/2016","6847.0","4.53000020980835","4.53000020980835","0.0","0.610000014305115","0.370000004768372","3.54999995231628","0.0","9.0","9.0","251.0","1171.0","1969.0"
"1844505072","4/2/2016","5367.0","3.54999995231628","3.54999995231628","0.0","0.0","0.0","3.54999995231628","0.0","0.0","0.0","263.0","1177.0","1889.0"
"1844505072","4/3/2016","2841.0","1.87999999523163","1.87999999523163","0.0","0.0","0.0","1.87999999523163","0.0","0.0","0.0","136.0","1114.0","1636.0"
"1844505072","4/4/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","669.0","1347.0"
"1844505072","4/5/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1347.0"
"1844505072","4/6/2016","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1439.0","1349.0"
"1844505072","4/7/2016","6344.0","4.19000005722046","4.19000005722046","0.0","0.0","0.0","4.19000005722046","0.0","0.0","0.0","290.0","1150.0","1965.0"
"1844505072","4/8/2016","5316.0","3.50999999046326","3.50999999046326","0.0","0.0","0.0","3.50999999046326","0.0","0.0","0.0","221.0","1219.0","1824.0"
"1844505072","4/9/2016","4979.0","3.2899999618530296","3.2899999618530296","0.0","0.0","0.0","3.2899999618530296","0.0","0.0","0.0","184.0","620.0","1807.0"
"1844505072","4/10/2016","6556.0","4.34000015258789","4.34000015258789","0.0","0.0","0.0","4.32999992370605","0.0","0.0","0.0","305.0","810.0","1971.0"
"1844505072","4/11/2016","5430.0","3.58999991416931","3.58999991416931","0.0","0.0","0.0","3.58999991416931","0.0","0.0","0.0","251.0","1189.0","1888.0"
"1844505072","4/12/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","426.0","399.0"
"1927972279","4/1/2016","4317.0","2.99000000953674","2.99000000953674","0.0","0.0","0.370000004768372","2.61999988555908","0.0","0.0","11.0","192.0","854.0","2590.0"
"1927972279","4/2/2016","5662.0","3.92000007629395","3.92000007629395","0.0","0.0","0.0","3.92000007629395","0.0","0.0","0.0","267.0","858.0","2783.0"
"1927972279","4/3/2016","3198.0","2.2100000381469704","2.2100000381469704","0.0","0.0","0.0","2.2100000381469704","0.0","0.0","0.0","146.0","1183.0","2449.0"
"1927972279","4/4/2016","2352.0","1.62999999523163","1.62999999523163","0.0","0.0","0.0","1.62999999523163","0.0","0.0","0.0","128.0","829.0","2380.0"
"1927972279","4/5/2016","2234.0","1.54999995231628","1.54999995231628","0.0","0.0","0.0","1.54999995231628","0.0","0.0","0.0","108.0","912.0","2344.0"
"1927972279","4/6/2016","1259.0","0.870000004768372","0.870000004768372","0.0","0.0","0.0","0.870000004768372","0.0","0.0","0.0","73.0","938.0","2202.0"
"1927972279","4/7/2016","768.0","0.5299999713897711","0.5299999713897711","0.0","0.0","0.0","0.5299999713897711","0.0","0.0","0.0","43.0","1397.0","2130.0"
"1927972279","4/8/2016","519.0","0.36000001430511497","0.36000001430511497","0.0","0.0","0.0","0.36000001430511497","0.0","0.0","0.0","34.0","1406.0","2088.0"
"1927972279","4/9/2016","2523.0","1.75","1.75","0.0","0.0","0.370000004768372","1.37999999523163","0.0","0.0","9.0","134.0","1250.0","2443.0"
"1927972279","4/10/2016","2105.0","1.46000003814697","1.46000003814697","0.0","0.0","0.0","1.46000003814697","0.0","0.0","0.0","139.0","805.0","2442.0"
"1927972279","4/11/2016","1209.0","0.839999973773956","0.839999973773956","0.0","0.0","0.0","0.839999973773956","0.0","0.0","0.0","73.0","842.0","2255.0"
"1927972279","4/12/2016","24.0","0.0199999995529652","0.0199999995529652","0.0","0.0","0.0","0.0199999995529652","0.0","0.0","0.0","3.0","161.0","942.0"
"2022484408","4/1/2016","13603.0","9.60000038146973","9.60000038146973","0.0","5.46000003814697","0.6299999952316279","3.50999999046326","0.0","72.0","16.0","213.0","1139.0","2645.0"
"2022484408","4/2/2016","5477.0","3.83999991416931","3.83999991416931","0.0","0.0","0.0","3.83999991416931","0.0","0.0","0.0","237.0","1203.0","2040.0"
"2022484408","4/3/2016","11144.0","7.82000017166138","7.82000017166138","0.0","1.78999996185303","0.8899999856948849","5.1399998664856","0.0","25.0","22.0","279.0","1114.0","2395.0"
"2022484408","4/4/2016","15313.0","11.0","11.0","0.0","5.019999980926509","1.28999996185303","4.69000005722046","0.0","62.0","19.0","233.0","1126.0","2581.0"
"2022484408","4/5/2016","10805.0","7.59000015258789","7.59000015258789","0.0","0.720000028610229","0.980000019073486","5.889999866485598","0.0","36.0","37.0","298.0","1069.0","2735.0"
"2022484408","4/6/2016","15392.0","10.9300003051758","10.9300003051758","0.0","3.4300000667572004","1.75","5.75","0.0","47.0","42.0","258.0","1093.0","2733.0"
"2022484408","4/7/2016","18247.0","13.8299999237061","13.8299999237061","0.0","7.110000133514402","2.2100000381469704","4.51000022888184","0.0","72.0","62.0","252.0","1054.0","3021.0"
"2022484408","4/8/2016","13023.0","9.26000022888184","9.26000022888184","0.0","3.2300000190734903","0.560000002384186","5.46999979019165","0.0","40.0","12.0","296.0","1092.0","2577.0"
"2022484408","4/9/2016","16267.0","12.5900001525879","12.5900001525879","0.0","5.75","0.4699999988079071","6.369999885559079","0.0","44.0","16.0","302.0","1078.0","2811.0"
"2022484408","4/10/2016","10005.0","7.01999998092651","7.01999998092651","0.0","0.0799999982118607","1.04999995231628","5.900000095367429","0.0","1.0","23.0","339.0","1077.0","2458.0"
"2022484408","4/11/2016","10106.0","7.09000015258789","7.09000015258789","0.0","1.21000003814697","0.560000002384186","5.32999992370605","0.0","41.0","16.0","272.0","1111.0","2568.0"
"2022484408","4/12/2016","6717.0","4.71999979019165","4.71999979019165","0.0","3.2300000190734903","0.219999998807907","1.26999998092651","0.0","41.0","5.0","67.0","551.0","1140.0"
"2026352035","4/1/2016","2605.0","1.62000000476837","1.62000000476837","0.0","0.0","0.0","1.62000000476837","0.0","0.0","0.0","166.0","729.0","1407.0"
"2026352035","4/2/2016","1229.0","0.7599999904632572","0.7599999904632572","0.0","0.0","0.0","0.7599999904632572","0.0","0.0","0.0","69.0","795.0","1237.0"
"2026352035","4/3/2016","2308.0","1.42999994754791","1.42999994754791","0.0","0.0","0.0","1.42999994754791","0.0","0.0","0.0","115.0","720.0","1330.0"
"2026352035","4/4/2016","6679.0","4.1399998664856","4.1399998664856","0.0","0.0","0.0","4.1399998664856","0.0","0.0","0.0","263.0","644.0","1583.0"
"2026352035","4/5/2016","5645.0","3.5","3.5","0.0","0.0","0.0","3.5","0.0","0.0","0.0","248.0","621.0","1538.0"
"2026352035","4/6/2016","3180.0","1.9700000286102304","1.9700000286102304","0.0","0.0","0.0","1.9700000286102304","0.0","0.0","0.0","185.0","738.0","1421.0"
"2026352035","4/7/2016","2767.0","1.7200000286102302","1.7200000286102302","0.0","0.0","0.0","1.7200000286102302","0.0","0.0","0.0","170.0","673.0","1392.0"
"2026352035","4/8/2016","3762.0","2.32999992370605","2.32999992370605","0.0","0.0","0.0","2.32999992370605","0.0","0.0","0.0","173.0","719.0","1425.0"
"2026352035","4/9/2016","3098.0","1.91999995708466","1.91999995708466","0.0","0.0","0.0","1.91999995708466","0.0","0.0","0.0","185.0","700.0","1413.0"
"2026352035","4/10/2016","5142.0","3.1900000572204603","3.1900000572204603","0.0","0.0","0.0","3.1900000572204603","0.0","0.0","0.0","230.0","654.0","1515.0"
"2026352035","4/11/2016","3279.0","2.02999997138977","2.02999997138977","0.0","0.0","0.0","2.02999997138977","0.0","0.0","0.0","164.0","694.0","1405.0"
"2026352035","4/12/2016","1019.0","0.6299999952316279","0.6299999952316279","0.0","0.0","0.0","0.6299999952316279","0.0","0.0","0.0","64.0","223.0","600.0"
"2320127002","4/1/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1324.0"
"2320127002","4/2/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1324.0"
"2320127002","4/3/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1324.0"
"2320127002","4/4/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1324.0"
"2320127002","4/5/2016","4931.0","3.3199999332428","3.3199999332428","0.0","0.0","0.0","3.3199999332428","0.0","0.0","0.0","175.0","1265.0","1708.0"
"2320127002","4/6/2016","6999.0","4.71999979019165","4.71999979019165","0.0","0.0","0.0","4.71999979019165","0.0","0.0","0.0","320.0","1120.0","1950.0"
"2320127002","4/7/2016","1846.0","1.24000000953674","1.24000000953674","0.0","0.0","0.0","1.24000000953674","0.0","0.0","0.0","93.0","1347.0","1508.0"
"2320127002","4/8/2016","3417.0","2.29999995231628","2.29999995231628","0.0","0.0","0.0","2.29999995231628","0.0","0.0","0.0","153.0","1287.0","1625.0"
"2320127002","4/9/2016","4863.0","3.27999997138977","3.27999997138977","0.0","0.0599999986588955","0.419999986886978","2.79999995231628","0.0","1.0","11.0","208.0","1220.0","1772.0"
"2320127002","4/10/2016","2277.0","1.5299999713897698","1.5299999713897698","0.0","0.0","0.0","1.5299999713897698","0.0","0.0","0.0","103.0","1337.0","1530.0"
"2320127002","4/11/2016","11230.0","7.67000007629395","7.67000007629395","0.0","0.8899999856948849","0.119999997317791","6.65999984741211","0.0","10.0","2.0","390.0","1038.0","2206.0"
"2320127002","4/12/2016","2098.0","1.4099999666213998","1.4099999666213998","0.0","0.0","0.0","1.4099999666213998","0.0","0.0","0.0","69.0","617.0","790.0"
"2347167796","3/29/2016","10272.0","6.78999996185303","6.78999996185303","0.0","0.159999996423721","3.1199998855590803","3.5","0.0","2.0","58.0","208.0","700.0","2041.0"
"2347167796","3/30/2016","10533.0","7.099999904632571","7.099999904632571","0.0","1.76999998092651","2.05999994277954","3.2699999809265097","0.0","21.0","35.0","255.0","615.0","2187.0"
"2347167796","3/31/2016","6760.0","4.46999979019165","4.46999979019165","0.0","0.0","0.0","4.46999979019165","0.0","0.0","0.0","250.0","613.0","1929.0"
"2347167796","4/1/2016","8328.0","5.51000022888184","5.51000022888184","0.0","0.0","2.0","3.5","0.0","0.0","33.0","212.0","804.0","1935.0"
"2347167796","4/2/2016","15459.0","10.2200002670288","10.2200002670288","0.0","3.58999991416931","0.8100000023841859","5.82000017166138","0.0","51.0","16.0","327.0","583.0","2438.0"
"2347167796","4/3/2016","7485.0","4.9499998092651385","4.9499998092651385","0.0","0.0","0.0","4.9499998092651385","0.0","0.0","0.0","324.0","491.0","2035.0"
"2347167796","4/4/2016","10254.0","6.800000190734861","6.800000190734861","0.0","1.41999995708466","1.23000001907349","4.15999984741211","0.0","21.0","25.0","231.0","638.0","2099.0"
"2347167796","4/5/2016","10114.0","6.82000017166138","6.82000017166138","0.0","1.63999998569489","0.479999989271164","4.67999982833862","0.0","18.0","9.0","269.0","696.0","2096.0"
"2347167796","4/6/2016","11107.0","7.34000015258789","7.34000015258789","0.0","0.8999999761581421","2.75999999046326","3.6800000667572","0.0","14.0","46.0","196.0","759.0","2058.0"
"2347167796","4/7/2016","10320.0","6.849999904632571","6.849999904632571","0.0","0.680000007152557","1.23000001907349","4.94000005722046","0.0","15.0","32.0","315.0","1002.0","2338.0"
"2347167796","4/8/2016","10209.0","6.75","6.75","0.0","0.159999996423721","0.349999994039536","6.23000001907349","0.0","2.0","6.0","316.0","711.0","2104.0"
"2347167796","4/9/2016","16081.0","10.6300001144409","10.6300001144409","0.0","1.25","1.82000005245209","7.55999994277954","0.0","16.0","32.0","401.0","970.0","2488.0"
"2347167796","4/10/2016","10078.0","6.82999992370605","6.82999992370605","0.0","1.01999998092651","0.119999997317791","5.69000005722046","0.0","12.0","3.0","303.0","463.0","2164.0"
"2347167796","4/11/2016","10001.0","6.610000133514402","6.610000133514402","0.0","0.330000013113022","2.9300000667572004","3.35999989509583","0.0","5.0","52.0","196.0","788.0","2009.0"
"2347167796","4/12/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","425.0","399.0"
"2873212765","4/1/2016","890.0","0.6000000238418579","0.6000000238418579","0.0","0.0","0.0","0.6000000238418579","0.0","0.0","0.0","41.0","1399.0","1335.0"
"2873212765","4/2/2016","2214.0","1.4900000095367398","1.4900000095367398","0.0","0.0","0.0","1.4900000095367398","0.0","0.0","0.0","197.0","1243.0","1559.0"
"2873212765","4/3/2016","7640.0","5.13000011444092","5.13000011444092","0.0","0.189999997615814","0.8000000119209291","4.150000095367431","0.0","3.0","15.0","315.0","1107.0","1845.0"
"2873212765","4/4/2016","9713.0","6.53000020980835","6.53000020980835","0.0","0.34000000357627896","0.8899999856948849","5.28999996185303","0.0","6.0","24.0","355.0","1055.0","2046.0"
"2873212765","4/5/2016","8432.0","5.67000007629395","5.67000007629395","0.0","0.0","0.0","5.650000095367429","0.00999999977648258","0.0","0.0","374.0","1066.0","1953.0"
"2873212765","4/6/2016","7350.0","4.94000005722046","4.94000005722046","0.0","0.0","0.0","4.94000005722046","0.0","0.0","0.0","382.0","1058.0","1910.0"
"2873212765","4/7/2016","9353.0","6.30999994277954","6.30999994277954","0.0","0.370000004768372","0.6899999976158139","5.23999977111816","0.0","5.0","17.0","363.0","1055.0","2035.0"
"2873212765","4/8/2016","7157.0","4.80999994277954","4.80999994277954","0.0","0.0","0.0","4.80999994277954","0.0","0.0","0.0","380.0","1060.0","1944.0"
"2873212765","4/9/2016","14103.0","9.5600004196167","9.5600004196167","0.0","3.0199999809265097","0.4099999964237209","6.139999866485598","0.00999999977648258","46.0","8.0","288.0","1098.0","2257.0"
"2873212765","4/10/2016","5290.0","3.54999995231628","3.54999995231628","0.0","0.0399999991059303","0.34000000357627896","3.17000007629395","0.0","1.0","8.0","251.0","1180.0","1724.0"
"2873212765","4/11/2016","7497.0","5.03999996185303","5.03999996185303","0.0","0.0","0.0","5.03999996185303","0.0","0.0","0.0","357.0","882.0","1741.0"
"2873212765","4/12/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","0.0"
"2891001357","3/29/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1920.0"
"2891001357","3/30/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1920.0"
"2891001357","3/31/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1920.0"
"2891001357","4/1/2016","0.0","0.0","0.0","4.82803201675415","0.0","0.0","0.0","0.0","0.0","660.0","0.0","780.0","4562.0"
"2891001357","4/2/2016","4126.0","3.22000002861023","0.0","3.21868801116943","0.0","0.0","3.22000002861023","0.0","0.0","0.0","720.0","720.0","2881.0"
"2891001357","4/3/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1920.0"
"2891001357","4/4/2016","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1440.0","1920.0"
"2891001357","4/5/2016","2063.0","1.61000001430511","0.0","1.60934400558472","0.0","0.0","1.61000001430511","0.0","0.0","0.0","630.0","99.0","1144.0"
"3372868164","4/1/2016","5785.0","3.95000004768372","3.95000004768372","0.0","0.0","0.0","3.91000008583069","0.0399999991059303","0.0","0.0","311.0","1129.0","1852.0"
"3372868164","4/2/2016","7625.0","5.230000019073491","5.230000019073491","0.0","1.67999994754791","0.0399999991059303","3.5","0.00999999977648258","24.0","1.0","341.0","1074.0","2069.0"
"3372868164","4/3/2016","4706.0","3.2100000381469704","3.2100000381469704","0.0","0.0","0.0","3.2100000381469704","0.0","0.0","0.0","299.0","1141.0","1816.0"
"3372868164","4/4/2016","5861.0","4.019999980926509","4.019999980926509","0.0","1.29999995231628","0.219999998807907","2.49000000953674","0.00999999977648258","20.0","7.0","233.0","1180.0","1878.0"
"3372868164","4/5/2016","4460.0","3.0399999618530296","3.0399999618530296","0.0","0.0","0.0","3.0199999809265097","0.0299999993294477","0.0","0.0","248.0","1192.0","1787.0"
"3372868164","4/6/2016","6406.0","4.3899998664856","4.3899998664856","0.0","0.779999971389771","0.0900000035762787","3.5199999809265097","0.00999999977648258","17.0","4.0","325.0","1094.0","2010.0"
"3372868164","4/7/2016","7392.0","5.09999990463257","5.09999990463257","0.0","0.870000004768372","0.159999996423721","4.05000019073486","0.0199999995529652","14.0","9.0","332.0","1085.0","2038.0"
"3372868164","4/8/2016","5551.0","3.7899999618530296","3.7899999618530296","0.0","0.0","0.0","3.7699999809265097","0.00999999977648258","0.0","0.0","282.0","1158.0","1815.0"
"3372868164","4/9/2016","8827.0","6.25","6.25","0.0","1.76999998092651","0.479999989271164","4.0","0.00999999977648258","21.0","10.0","346.0","1063.0","2062.0"
"3372868164","4/10/2016","4662.0","3.1800000667572004","3.1800000667572004","0.0","1.03999996185303","0.150000005960464","1.99000000953674","0.0","22.0","4.0","152.0","735.0","1276.0"
"3977333714","4/1/2016","4499.0","3.00999999046326","3.00999999046326","0.0","0.0","0.0","3.00999999046326","0.0","0.0","0.0","168.0","842.0","1288.0"
"3977333714","4/2/2016","7618.0","5.09999990463257","5.09999990463257","0.0","0.0","0.180000007152557","4.90999984741211","0.0","0.0","6.0","302.0","842.0","1490.0"
"3977333714","4/3/2016","11508.0","7.699999809265139","7.699999809265139","0.0","2.17000007629395","0.839999973773956","4.69000005722046","0.0","29.0","22.0","282.0","748.0","1630.0"
"3977333714","4/4/2016","11943.0","7.98999977111816","7.98999977111816","0.0","1.02999997138977","2.00999999046326","4.9499998092651385","0.0","16.0","43.0","297.0","710.0","1648.0"
"3977333714","4/5/2016","12303.0","8.22999954223633","8.22999954223633","0.0","1.71000003814697","1.35000002384186","5.17000007629395","0.0","26.0","32.0","291.0","605.0","1649.0"
"3977333714","4/6/2016","15425.0","10.3199996948242","10.3199996948242","0.0","1.62000000476837","1.82000005245209","6.869999885559079","0.0","24.0","45.0","331.0","614.0","1783.0"
"3977333714","4/7/2016","8422.0","5.630000114440921","5.630000114440921","0.0","0.0","3.5999999046325697","2.03999996185303","0.0","0.0","81.0","139.0","815.0","1431.0"
"3977333714","4/8/2016","10226.0","6.84000015258789","6.84000015258789","0.0","0.0","4.44000005722046","2.4000000953674303","0.0","0.0","101.0","174.0","685.0","1524.0"
"3977333714","4/9/2016","14583.0","9.76000022888184","9.76000022888184","0.0","2.4800000190734903","1.7400000095367398","5.53000020980835","0.0","35.0","36.0","254.0","697.0","1697.0"
"3977333714","4/10/2016","3573.0","2.39000010490417","2.39000010490417","0.0","0.939999997615814","0.4099999964237209","0.970000028610229","0.0","15.0","8.0","99.0","866.0","1232.0"
"3977333714","4/11/2016","3108.0","2.14000010490417","2.14000010490417","0.0","0.0700000002980232","0.0399999991059303","1.96000003814697","0.0","1.0","1.0","129.0","894.0","1223.0"
